ugh got ta drive back sd la butt sore,0.431,0.569,0.0,-0.6486,0.0,0.0,ham
th july,0.0,1.0,0.0,0.0,0.0,0.0,ham
hi im relaxing time ever get every day party good night get home tomorrow ish,0.0,0.577,0.423,0.8316,0.7,0.6000000000000001,ham
ü ü wan come come lor din c stripe skirt,0.0,1.0,0.0,0.0,-0.2,0.15000000000000002,ham
xmas story peace xmas msg love xmas miracle jesus hav blessed month ahead amp wish u merry xmas,0.0,0.357,0.643,0.9705,0.5,0.6,ham
cant dont number,0.0,0.632,0.368,0.0424,0.0,0.0,ham
change e one next escalator,0.0,1.0,0.0,0.0,0.0,0.0,ham
yetunde im class run water make ok pls,0.0,0.632,0.368,0.3612,0.5,0.5,ham
lot happened feel quiet beth aunt charlie working lot helen mo,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,ham
ü wait bus stop aft ur lect lar dun c ü go get car come back n pick ü,0.0,1.0,0.0,0.0,0.0,0.0,ham
aight thanks comin,0.0,0.408,0.592,0.4404,0.2,0.2,ham
nobut heard abt tat,0.0,1.0,0.0,0.0,0.0,0.0,ham
please call customer service representative freephone ampm guaranteed cash prize,0.0,0.588,0.412,0.6808,0.0,0.0,spam
yeshe really greatbhaji told kallis best cricketer sachin worldvery tough get,0.102,0.612,0.286,0.5719,0.27037037037037037,0.4444444444444445,ham
ltgt think say syllabus,0.0,1.0,0.0,0.0,0.0,0.0,ham
umma say anything,0.0,1.0,0.0,0.0,0.0,0.0,ham
give sec think think,0.0,1.0,0.0,0.0,-0.1,0.6,ham
panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt orange contract call mobileupd call optout,0.0,0.548,0.452,0.872,0.4000000000000001,0.8000000000000002,spam
dont quite know still cant get hold anyone cud pick bout pm see theyre pub,0.0,1.0,0.0,0.0,0.0,0.0,ham
poyyarikaturkolathupalayamunjalur posterode dis ltgt,0.0,1.0,0.0,0.0,0.0,0.0,ham
dear heroi leaving qatar tonite apt opportunitypls keep touch ltemailgt kerala,0.0,0.794,0.206,0.3818,0.6,1.0,ham
lol would mom would fit tell whole family crazy terrible,0.327,0.357,0.315,-0.0516,-0.039999999999999966,0.6799999999999999,ham
got home babe still awake,0.0,1.0,0.0,0.0,0.0,0.0,ham
dunno close oredi ü v fan,0.0,0.685,0.315,0.3182,0.0,0.0,ham
buy pizza meat lover supreme u get pick,0.0,0.448,0.552,0.8126,0.0,0.0,ham
ya toldshe asking wats matter,0.0,0.784,0.216,0.0258,0.0,0.0,ham
dearregret cudnt pick calldrove frm ctla cochin homeleft mobile carente style ishtamayoohappy bakrid,0.0,1.0,0.0,0.0,0.0,0.0,ham
free st week nokia tone ur mob every week txt nokia get txting tell ur mate pobox wwq normptone,0.0,0.845,0.155,0.5106,0.4,0.8,spam
shall send exe mail id,0.0,1.0,0.0,0.0,0.0,0.0,ham
nope watching tv home going v bored,0.259,0.741,0.0,-0.2732,-0.5,1.0,ham
knowwait check,0.0,1.0,0.0,0.0,0.0,0.0,ham
good afternoon glorious anniversary day sweet j hope find happy content prey think send teasing kiss across sea coaxing image fond souveniers cougarpen,0.034,0.388,0.579,0.9686,0.6166666666666666,0.75,ham
guess somebody know secretly fancy wan na find give u call landline dateboxessexcmxn pmin,0.0,1.0,0.0,0.0,-0.30000000000000004,0.425,spam
still tonight,0.0,1.0,0.0,0.0,0.0,0.0,ham
may call later pls,0.0,0.698,0.302,0.0772,0.0,0.0,ham
hasnt pattern recently crap weekend,0.0,0.647,0.353,0.2924,-0.8,0.8,ham
sore throat scratch talk,0.455,0.545,0.0,-0.3612,0.0,0.0,ham
yes da plm ur office,0.0,0.597,0.403,0.4019,0.0,0.0,ham
around still asleep v,0.0,1.0,0.0,0.0,0.0,0.0,ham
lol forgot eh yes ill bring babe,0.228,0.325,0.447,0.4019,0.15000000000000002,0.85,ham
good well find way,0.0,0.286,0.714,0.6124,0.7,0.6000000000000001,ham
use foreign stamp country good lecture,0.0,0.633,0.367,0.4404,0.2875,0.36250000000000004,ham
yup bathe liao,0.0,1.0,0.0,0.0,0.0,0.0,ham
happy new year man,0.0,0.448,0.552,0.5719,0.4681818181818182,0.7272727272727273,ham
oh mr sheffield wan na play game okay youre bos im nanny give raise ill give one,0.133,0.664,0.204,0.128,-0.15000000000000002,0.5125,ham
zoe hit im fucking shitin il defo try hardest cum morow luv u million lekdog,0.0,1.0,0.0,0.0,-0.6,0.8,ham
hello baby get back mom setting computer filling belly go loverboy miss already sigh,0.109,0.816,0.075,-0.128,0.0,0.0,ham
blanket sufficient thx,0.0,0.444,0.556,0.3612,0.0,0.0,ham
naughty little thought better flirt flirt n flirt rather loving someone n gettin hurt hurt n hurt gud nyt,0.332,0.456,0.212,-0.5688,0.190625,0.7124999999999999,ham
edison rightly said fool ask question wise man answer know u speechless viva gmgngegnt,0.161,0.667,0.172,0.0516,0.4928571428571428,0.7178571428571429,ham
talking thats de wont,0.0,1.0,0.0,0.0,0.0,0.0,ham
today going college able atten class,0.0,1.0,0.0,0.0,0.5,0.625,ham
im class holla later,0.0,1.0,0.0,0.0,0.0,0.0,ham
easy ahsen got selected mean good,0.0,0.408,0.592,0.7003,0.2736111111111111,0.7069444444444445,ham
mmm thats better got roast id b better drink good indian,0.0,0.479,0.521,0.8271,0.5666666666666667,0.5333333333333333,ham
know someone know fancy call find pobox lshb p,0.0,1.0,0.0,0.0,0.0,0.0,spam
come round,0.0,1.0,0.0,0.0,-0.2,0.4,ham
thing change sentence want concentrate educational career im leaving,0.0,0.729,0.271,0.1531,0.25,0.25,ham
flirting txt girl bloke ur name age eg girl zoe join get chatting,0.0,0.733,0.267,0.4588,0.0,0.0,spam
walked hour c u doesnt show care wont u believe im serious,0.282,0.718,0.0,-0.4456,-0.3333333333333333,0.6666666666666666,ham
day euro kickoff u kept informed latest news result daily unsubscribe send get euro stop,0.136,0.864,0.0,-0.296,0.25,0.45,spam
available soiree june rd,0.0,1.0,0.0,0.0,0.4,0.4,ham
u noe wat time e place dat sell close,0.0,1.0,0.0,0.0,0.0,0.0,ham
got another job one hospital data analysis something start monday sure thesis got finished,0.0,0.85,0.15,0.3182,0.5,0.8888888888888888,ham
jay getting really impatient belligerent,0.384,0.616,0.0,-0.3597,-0.2,0.9,ham
hiya comin bristol st week april le got rudi new yr eve snoringthey drunk u bak college yet work sends ink bath,0.103,0.897,0.0,-0.34,-0.18181818181818182,0.7272727272727273,ham
im work please call,0.0,0.566,0.434,0.3182,0.0,0.0,ham
u drive lor,0.0,1.0,0.0,0.0,0.0,0.0,ham
ard like dat,0.0,0.444,0.556,0.3612,0.0,0.0,ham
tell theyre female v howre throwing deciding get,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,ham
eastenders tv quiz flower dot compare violet e tulip f lily txt e f chance win cash wkentp,0.0,0.734,0.266,0.7003,0.8,0.4,spam
im working technical support voice processnetworking field,0.0,0.69,0.31,0.4019,0.0,0.1,ham
might come kerala daysso prepared take leave finalise dont plan travel visitneed finish urgent work,0.071,0.71,0.219,0.3612,0.0,0.0,ham
ok sure time tho sure get library class try see point good eve,0.0,0.481,0.519,0.8271,0.55,0.7194444444444444,ham
new local date area lot new people registered area reply date start reply,0.0,1.0,0.0,0.0,0.0909090909090909,0.30303030303030304,spam
thats fine ill bitch later,0.635,0.192,0.173,-0.7003,-0.027777777777777773,0.5,ham
mum went dentist,0.0,1.0,0.0,0.0,0.0,0.0,ham
free call sir waiting,0.0,0.476,0.524,0.5106,0.4,0.8,ham
meeting u work tel shall work tomorrow,0.0,1.0,0.0,0.0,0.0,0.0,ham
someone u know asked dating service contact cant guess call revealed po box wu,0.217,0.783,0.0,-0.5574,0.0,0.0,spam
jus finish bathing,0.0,1.0,0.0,0.0,0.0,0.0,ham
alright ill make sure car back tonight,0.252,0.36,0.387,0.128,0.0,0.6296296296296297,ham
urgent trying contact u today draw show prize guaranteed call land line claim c validhrs,0.0,0.718,0.282,0.6249,0.0,0.0,spam
dear uve invited xchat final attempt contact u txt chat,0.0,0.776,0.224,0.3818,0.0,1.0,spam
lul im gettin juicy gossip hospital two nurse talking fat gettin one think shes obese oyea,0.102,0.898,0.0,-0.1779,0.0,0.0,ham
aight ill get fb couple minute,0.359,0.641,0.0,-0.4215,-0.5,1.0,ham
oi ami parchi na kicchu kaaj korte iccha korche na phone ta tul na plz plz,0.0,0.843,0.157,0.1531,0.0,0.0,ham
download clear movie dvd copy,0.0,0.606,0.394,0.3818,0.09999999999999999,0.3833333333333333,ham
yep pretty sculpture,0.0,0.156,0.844,0.6597,0.25,1.0,ham
convey regard,0.0,1.0,0.0,0.0,0.0,0.0,ham
watching surya movie pm vijay movie pokkiri,0.0,1.0,0.0,0.0,0.0,0.0,ham
tell happen dont behave like ok need say,0.4,0.6,0.0,-0.4585,0.5,0.5,ham
u get pic msg phone,0.0,1.0,0.0,0.0,0.0,0.0,ham
send someone else,0.0,1.0,0.0,0.0,0.0,0.0,ham
wat make people dearer de happiness dat u feel u meet de pain u feel u miss dem,0.193,0.551,0.256,0.3818,0.7,0.2,ham
love start attractioni feel need every time around meshe first thing come thoughtsi would start day end hershe every time dreamlove every breath namemy life happen around hermy life named heri would cry herwill give happiness take sorrowsi ready fight anyone heri love craziest thing herlove dont proove anyone girl beautiful lady whole planeti always singing praise herlove start making chicken curry end makiing sambarlife beautiful thenwill get every morning thank god day mei would like say lotwill tell later,0.065,0.627,0.309,0.9801,0.34500000000000003,0.5583333333333333,ham
frndship like needle clock though v r clock v r nt able met evn v meetitz second bt v alwys stay conected gud,0.0,0.898,0.102,0.3612,0.25,0.3125,ham
dont think spatula hand,0.467,0.533,0.0,-0.3875,0.0,0.0,ham
never nothing,0.0,1.0,0.0,0.0,0.0,0.0,ham
awarded sipix digital camera call landline delivery within day c box mbp yr warranty ppm p p,0.0,0.856,0.144,0.4019,0.0,0.0,spam
goodmorning today late ltdecimalgt min,0.0,1.0,0.0,0.0,-0.3,0.6,ham
win urgent mobile number awarded prize guaranteed call land line claim valid hr ppm,0.0,0.411,0.589,0.8979,0.8,0.4,spam
please da call mistake side sorry da pls da goto doctor,0.259,0.49,0.252,-0.0258,-0.5,1.0,ham
r meeting,0.0,1.0,0.0,0.0,0.0,0.0,ham
well weather cali great complexity great need car move freely tax outrageous great place sad part missing home,0.233,0.281,0.486,0.875,0.15714285714285717,0.7285714285714285,ham
reached home tired come tomorro,0.397,0.411,0.192,-0.3612,-0.4,0.7,ham
ryder unsoldnow gibbs,0.0,1.0,0.0,0.0,0.0,0.0,ham
dear subscriber ur draw gift voucher b entered receipt correct an elvis presley birthday txt answer,0.0,0.718,0.282,0.6705,0.0,0.0,spam
dont fret ill buy ovulation test strip send wont get til like march send postal addressull alrightokay,0.109,0.772,0.12,0.0572,-0.5,1.0,ham
gift trying get throw cliff something,0.0,0.633,0.367,0.4404,0.0,0.0,ham
ne thing interesting good birthday u wrking nxt started uni today,0.0,0.616,0.384,0.6808,0.6,0.55,ham
busy come point figure tomorrow,0.0,1.0,0.0,0.0,0.1,0.3,ham
yeah go bored depressed sittin waitin phone ring hope wind drop though scary,0.469,0.307,0.224,-0.6808,-0.5,1.0,ham
black shirt n blue jean thk c ü,0.0,1.0,0.0,0.0,-0.08333333333333333,0.26666666666666666,ham
aiyah sorry lor watch tv watch forgot check phone,0.14,0.86,0.0,-0.0772,-0.5,1.0,ham
message important information user today lucky day find log onto fantastic surprise awaiting,0.0,0.466,0.534,0.8519,0.37777777777777777,0.9111111111111111,spam
hen night going swing,0.0,1.0,0.0,0.0,0.0,0.0,ham
good afternoon love go day woke early online waiting hmmm italian boy online see grin,0.0,0.541,0.459,0.8807,0.325,0.37500000000000006,ham
someone smoke every time ive smoked last two week calling texting wanted smoke,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,ham
youll get headache trying figure u trust math promise,0.0,0.556,0.444,0.6808,0.0,0.0,ham
sfirst timedhoni rock,0.0,1.0,0.0,0.0,0.0,0.0,ham
ok ill tell company,0.4,0.286,0.314,-0.1531,0.0,0.75,ham
awesome think get th usf time tonight,0.0,0.594,0.406,0.6249,1.0,1.0,ham
mean still think teju,0.0,1.0,0.0,0.0,-0.3125,0.6875,ham
im good movie ok leave hourish,0.129,0.323,0.548,0.5994,0.6,0.55,ham
nothis kallis home groundamla home town durban,0.0,1.0,0.0,0.0,0.0,0.0,ham
let make saturday monday per convenience,0.0,1.0,0.0,0.0,0.0,0.0,ham
hey time driving fri go evaluation fri,0.0,1.0,0.0,0.0,0.0,0.0,ham
price claim call,0.0,1.0,0.0,0.0,0.0,0.0,spam
im going lunch wif family aft dat go str orchard lor,0.0,1.0,0.0,0.0,0.0,0.0,ham
bored speed dating try speedchat txt speedchat dont like em txt swap get new chatter chat poboxwwq pmsg rcd,0.198,0.802,0.0,-0.4956,-0.18181818181818182,0.7272727272727273,spam
cancel cheyyamoand get money back,0.333,0.667,0.0,-0.25,0.0,0.0,ham
want anytime network min text new video phone five pound per week call reply delivery tomorrow,0.0,0.92,0.08,0.0772,0.13636363636363635,0.45454545454545453,spam
okok okthenwhats ur today plan,0.0,1.0,0.0,0.0,0.0,0.0,ham
good morning princess,0.0,0.408,0.592,0.4404,0.7,0.6000000000000001,ham
aiyar sorry lor forgot tell u,0.206,0.794,0.0,-0.0772,-0.5,1.0,ham
taking part mobile survey yesterday text use however wish get txts send txt tc p,0.0,0.838,0.162,0.4019,0.0,0.0,spam
tonight mate catching sleep new number way,0.0,0.822,0.178,0.0772,0.36818181818181817,0.6772727272727272,ham
height oh shit situation guy throw luv letter gal fall brother head who gayd,0.217,0.783,0.0,-0.5574,-0.2,0.8,ham
ur hmv quiz cashbalance currently maximize ur cashin send hmv pmsg,0.0,1.0,0.0,0.0,0.0,0.4,spam
check error difficulty correction,0.718,0.282,0.0,-0.6249,0.0,0.0,ham
howz painhope u r fine,0.0,0.69,0.31,0.2023,0.4166666666666667,0.5,ham
sorry ill call later,0.672,0.328,0.0,-0.4767,-0.3333333333333333,0.6666666666666666,ham
good morning princess,0.0,0.408,0.592,0.4404,0.7,0.6000000000000001,ham
entered cabin pa said happy bday bos felt special askd lunch lunch invited apartment went,0.0,0.67,0.33,0.7506,0.5785714285714286,0.7857142857142857,ham
u wake already thanx e tau sar piah quite nice,0.0,0.744,0.256,0.4754,0.6,1.0,ham
k need login anything,0.0,1.0,0.0,0.0,0.0,0.0,ham
dont forget place many free request stchoicecouk wish information call,0.0,0.477,0.523,0.7695,0.45,0.65,spam
lol busy,0.0,0.263,0.737,0.4215,0.45,0.5,ham
u wearing,0.0,1.0,0.0,0.0,0.0,0.0,ham
messagesome text missing sendername missing number missing sentdate missing missing u lot thats everything missing sent via fullonsmscom,0.518,0.431,0.051,-0.872,-0.19999999999999998,0.049999999999999996,ham
ohas usual vijay film different,0.0,1.0,0.0,0.0,-0.125,0.425,ham
dont know u u dont know send chat let find pmsg rcvd hgsuitelandsrowwjhl ldn year,0.0,1.0,0.0,0.0,0.0,0.0,spam
good day mine really busy much tomorrow night,0.0,0.707,0.293,0.4404,0.3333333333333333,0.3666666666666667,ham
way send shade stuff wonderful,0.0,0.519,0.481,0.5719,1.0,1.0,ham
really tot ur paper ended long ago wat u copied jus got use u happy lar still haf study,0.0,0.829,0.171,0.5719,0.3166666666666667,0.5333333333333333,ham
thank winner notified sm good luck future marketing reply stop customer service,0.103,0.327,0.57,0.875,0.35,0.36250000000000004,spam
babe lost,0.697,0.303,0.0,-0.3182,0.0,0.0,ham
ok help ask shes working tmr,0.0,0.449,0.551,0.5994,0.5,0.5,ham
im driving raining ill get caught e mrt station lor,0.237,0.763,0.0,-0.4215,-0.5,1.0,ham
drop tank,0.677,0.323,0.0,-0.2732,0.0,0.0,ham
said text one time,0.0,1.0,0.0,0.0,0.0,0.0,ham
sorry ill call later,0.672,0.328,0.0,-0.4767,-0.3333333333333333,0.6666666666666666,ham
ok go change also,0.0,0.577,0.423,0.296,0.5,0.5,ham
girl many local u r virgin r ready fil ur every sexual need u fil text cute p,0.0,0.744,0.256,0.6705,0.33999999999999997,0.5666666666666667,spam
u find sitter kaitlyn sick slept day yesterday,0.32,0.68,0.0,-0.5106,-0.7142857142857143,0.8571428571428571,ham
sorry man accidentally left phone silent last night didnt check til got,0.27,0.73,0.0,-0.4019,-0.125,0.2916666666666667,ham
hey something came last min think wun signing tmr hee,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,ham
he adult would learn experience there real danger dont like peep using drug dont need comment,0.282,0.718,0.0,-0.6715,0.15000000000000002,0.30000000000000004,ham
hey there veggie pizza,0.0,1.0,0.0,0.0,0.0,0.0,ham
yun buying school got offer plus,0.0,1.0,0.0,0.0,0.0,0.0,ham
sure neighbor didnt pick,0.0,0.566,0.434,0.3182,0.5,0.8888888888888888,ham
k sent,0.0,1.0,0.0,0.0,0.0,0.0,ham
free entry wkly comp win fa cup final tkts st may text fa receive entry questionstd txt ratetcs apply over,0.0,0.717,0.283,0.7964,0.4000000000000001,0.7333333333333334,spam
new theory argument win situation loses person dont argue ur friend kick amp say im always correct,0.294,0.475,0.231,-0.1511,0.21212121212121215,0.3181818181818182,ham
well im computerless time make oreo truffle,0.0,0.741,0.259,0.2732,0.0,0.0,ham
haha yeah see sec,0.0,0.278,0.722,0.6369,0.05,0.44999999999999996,ham
number sir,0.0,0.435,0.565,0.0772,0.0,0.0,ham
lol im hot air balloon,0.0,0.588,0.412,0.4215,0.525,0.775,ham
ok bus come soon come otherwise tomorrow,0.0,0.732,0.268,0.296,0.5,0.5,ham
msg r time passthey silently say thinking u right also making u think least moment gd ntswt drms,0.0,1.0,0.0,0.0,-0.004761904761904763,0.3452380952380952,ham
yeah probably swing roommate finish girl,0.0,0.694,0.306,0.296,0.0,0.0,ham
got take take part wrc rally oz u lucozade energy text rally le p see pack lucozadecoukwrc itcould u,0.0,0.896,0.104,0.2732,0.0,0.0,spam
happy new year melody,0.0,0.448,0.552,0.5719,0.4681818181818182,0.7272727272727273,ham
ü dun need pick ur gf,0.0,1.0,0.0,0.0,0.0,0.0,ham
yay better told girl either,0.0,0.323,0.677,0.743,0.5,0.5,ham
horrible u eat mac eat u forgot abt already rite u take long reply thk toot b b prepared wat shall eat,0.138,0.787,0.075,-0.3818,-0.525,0.7,ham
say fantastic chance anything need bigger life lift losing live think would first person die n v q,0.249,0.536,0.215,-0.2263,0.1965909090909091,0.5583333333333333,ham
nw came hme da,0.0,1.0,0.0,0.0,0.0,0.0,ham
im outside island head towards hard rock youll run,0.149,0.851,0.0,-0.1027,-0.14583333333333334,0.29583333333333334,ham
day class class,0.0,1.0,0.0,0.0,0.0,0.0,ham
im chennai velachery,0.0,1.0,0.0,0.0,0.0,0.0,ham
flippin shit yet,0.661,0.339,0.0,-0.5984,-0.2,0.8,ham
k give sec breaking ltgt cstore,0.0,1.0,0.0,0.0,-0.1,0.6,ham
much bad avoid like,0.62,0.109,0.272,-0.4939,-0.6999999999999998,0.6666666666666666,ham
yo around got car back,0.0,1.0,0.0,0.0,0.0,0.0,ham
annoying isnt,0.73,0.27,0.0,-0.4019,-0.8,0.9,ham
goodmorning today late ltgt min,0.0,1.0,0.0,0.0,-0.3,0.6,ham
there point hangin mr right he makin u happy,0.0,0.684,0.316,0.5719,0.5428571428571429,0.7678571428571428,ham
come alivebetter correct good looking figure,0.0,0.633,0.367,0.4404,0.7,0.6000000000000001,ham
case guess ill see campus lodge,0.359,0.641,0.0,-0.4215,-0.5,1.0,ham
done,0.0,1.0,0.0,0.0,0.0,0.0,ham
come home one last time wont anything trust,0.278,0.722,0.0,-0.4023,0.0,0.06666666666666667,ham
night worrying appt shame missed girl night quiz popcorn hair,0.524,0.476,0.0,-0.7717,0.0,0.0,ham
sex ur mobile free sexy pic jordan text babe every wk get sexy celeb pocketbabecouk pic wk,0.0,0.581,0.419,0.8779,0.4666666666666666,0.9333333333333332,spam
ok c ya,0.0,0.476,0.524,0.296,0.5,0.5,ham
new voicemail please call,0.0,0.566,0.434,0.3182,0.13636363636363635,0.45454545454545453,spam
said matter mind saying matter,0.0,0.577,0.423,0.0516,0.0,0.0,ham
also know lunch menu da know,0.0,1.0,0.0,0.0,0.0,0.0,ham
al moan n e thin go wrong faultal de argument r faultfed himso bother hav go thanxxx,0.425,0.575,0.0,-0.8225,-0.45,0.875,ham
neft transaction reference number ltgt r ltdecimalgt credited beneficiary account ltgt lttimegt ltgt,0.0,0.592,0.408,0.7096,0.0,0.0,ham
otherwise part time job natuition,0.0,1.0,0.0,0.0,0.0,0.0,ham
know called,0.0,1.0,0.0,0.0,0.0,0.0,ham
also da feel yesterday night wait til day night dear,0.0,0.776,0.224,0.3818,0.0,0.0,ham
thanks understanding ive trying tell sura,0.0,0.633,0.367,0.4404,0.2,0.2,ham
win year supply cd store ur choice worth enter weekly draw txt music tscs,0.0,0.678,0.322,0.6908,0.55,0.25,spam
whole car appreciated last two dad map reading semi argument apart thing going ok p,0.125,0.6,0.275,0.4588,0.225,0.26666666666666666,ham
sim subscriber selected receive bonus get delivered door txt word ok claim pmsg exp apr,0.0,0.695,0.305,0.6908,0.5,0.5,spam
need strong arm,0.0,0.377,0.623,0.5106,0.43333333333333335,0.7333333333333334,ham
also maaaan missing,0.524,0.476,0.0,-0.296,-0.2,0.05,ham
bday real april,0.0,1.0,0.0,0.0,0.2,0.30000000000000004,ham
guessin aint gon na,0.0,1.0,0.0,0.0,0.0,0.0,ham
ok come ur home half hour,0.0,0.694,0.306,0.296,0.16666666666666669,0.3333333333333333,ham
yo game almost want go walmart soon,0.0,0.856,0.144,0.0018,-0.4,0.4,ham
yeah probably sure ilol let u know personally wuldnt bother ur goin mite well,0.126,0.526,0.347,0.4939,0.25,0.5944444444444444,ham
ill text creepy like wont think forgot,0.272,0.485,0.243,-0.0772,-0.5,1.0,ham
would good ill phone tomo lunchtime shall organise something,0.22,0.551,0.228,0.0258,0.09999999999999998,0.8,ham
new voicemail please call,0.0,0.566,0.434,0.3182,0.13636363636363635,0.45454545454545453,spam
damn make tonight want wait til tomorrow,0.3,0.556,0.144,-0.34,0.0,0.0,ham
kkim also finewhen complete course,0.0,1.0,0.0,0.0,0.1,0.4,ham
true passable get high score apply phd get year salary make life easier,0.0,0.663,0.337,0.6808,0.255,0.595,ham
nokia tone ur mob every week txt nok st tone free get txtin tell ur friend ptone reply hl info,0.0,0.735,0.265,0.7579,0.4,0.8,spam
prakesh know,0.0,1.0,0.0,0.0,0.0,0.0,ham
teach apps da come college,0.0,1.0,0.0,0.0,0.0,0.0,ham
rofl betta invest anti aging product,0.23,0.4,0.37,0.34,0.8,0.9,ham
winner u specially selected receive cash holiday flight inc speak live operator claim,0.0,0.629,0.371,0.7579,0.24675324675324675,0.5357142857142857,spam
sir receive account another hr time sorry delay,0.375,0.625,0.0,-0.3818,-0.5,1.0,ham
reply name address receive post week completely free accommodation various global location php,0.0,0.77,0.23,0.5563,0.13333333333333333,0.43333333333333335,spam
üll submitting da project tmr rite,0.0,1.0,0.0,0.0,0.0,0.0,ham
free entry weekly comp send word enter tc cust care,0.0,0.552,0.448,0.7579,0.4,0.8,spam
jus an lar ull noe later,0.0,1.0,0.0,0.0,0.0,0.0,ham
want send something sell fast ltgt k easy money,0.0,0.625,0.375,0.4939,0.31666666666666665,0.7166666666666667,ham
got thing may pub later,0.0,1.0,0.0,0.0,0.0,0.0,ham
finish meeting call,0.0,1.0,0.0,0.0,0.0,0.0,ham
lol ok ill snatch purse,0.286,0.204,0.51,0.296,0.26666666666666666,0.7333333333333334,ham
edrunk sorry iff pthis make senrddnot dancce drum n basqihave fun nhite x ro xxxxxxx,0.074,0.739,0.187,0.4588,-0.1,0.6,ham
opinion jada kusruthi lovable silent spl character matured stylish simple pls reply,0.0,0.654,0.346,0.6486,0.25,0.4892857142857143,ham
much getting,0.0,1.0,0.0,0.0,0.2,0.2,ham
ur paper e morn aft tmr,0.0,1.0,0.0,0.0,0.0,0.0,ham
dear relieved westonzoyland going plan end,0.0,0.435,0.565,0.6369,0.0,0.0,ham
hope great new semester wish best made greatness,0.0,0.223,0.777,0.9313,0.6454545454545455,0.5015151515151516,ham
oh yes speak txt u hmm u get email,0.0,0.748,0.252,0.4019,0.0,0.0,ham
want show world princess europe,0.0,0.755,0.245,0.0772,0.0,0.0,ham
nobody decide eat dad want chinese,0.0,0.794,0.206,0.0772,0.0,0.0,ham
shoot im doc waiting room,0.375,0.625,0.0,-0.34,0.0,0.0,ham
im going dinner soon,0.0,1.0,0.0,0.0,0.0,0.0,ham
hello site download song urgent pls,0.0,0.563,0.437,0.2732,0.0,0.0,ham
know u mean king havin credit im goinbed night night sweet onlymore sleep,0.0,0.663,0.337,0.6808,0.01874999999999999,0.66875,ham
horrible gal sch stuff come u got mc,0.333,0.667,0.0,-0.5423,-1.0,1.0,ham
hi hun im comin nitetell every im sorry hope u ava goodtimeoli rang melnite ifink mite b sortedbut il explain everythin monlrsx,0.054,0.826,0.12,0.3818,-0.5,1.0,ham
call later dont network urgnt sm,0.0,1.0,0.0,0.0,0.0,0.0,ham
ummmmmaah many many happy return day dear sweet heart happy birthday dear,0.0,0.233,0.767,0.9628,0.5900000000000001,0.73,ham
please call immediately urgent message waiting,0.0,0.494,0.506,0.4767,0.0,0.0,spam
yeah like go like friend imma flip shit like half hour,0.167,0.233,0.6,0.8074,-0.18333333333333335,0.48333333333333334,ham
mum say wan go go shun bian watch da glass exhibition,0.0,1.0,0.0,0.0,-0.2,0.15000000000000002,ham
plan pongal,0.0,1.0,0.0,0.0,0.0,0.0,ham
wait till end march el nino get oh,0.0,1.0,0.0,0.0,0.0,0.0,ham
yet chikkugoing room nw im bus,0.0,1.0,0.0,0.0,0.0,0.0,ham
also cbe pay,0.412,0.588,0.0,-0.1027,0.0,0.0,ham
honey boo im missing u,0.355,0.645,0.0,-0.296,-0.2,0.05,ham
sent jd customer service cum account executive ur mail id detail contact u,0.0,1.0,0.0,0.0,0.0,0.0,ham
yo im parent gettin cash good news picked downstem,0.0,0.734,0.266,0.4404,0.7,0.6000000000000001,ham
thank much skyped wit kz sura didnt get pleasure company hope good weve given ultimatum oh countin aburo enjoy,0.105,0.491,0.404,0.8177,0.4333333333333333,0.43333333333333335,ham
hungry gay guy feeling hungry call pmin stop text call pmin,0.173,0.709,0.118,-0.1779,0.4166666666666667,0.5833333333333334,spam
ok wahala remember friend need,0.0,0.357,0.643,0.6597,0.5,0.5,ham
see half hour,0.0,1.0,0.0,0.0,-0.16666666666666666,0.16666666666666666,ham
im inperialmusic listeningthe weirdest track ever byleafcutter johnsounds like insect molestedsomeone plumbingremixed evil men acid,0.303,0.577,0.12,-0.5859,-1.0,1.0,ham
hey sorry didntgive ya bellearlier hunnyjust bedbut mite go thepub ltr uwana mt uploads luv jenxxx,0.08,0.92,0.0,-0.0772,-0.5,1.0,ham
seriously tell exact word right,0.298,0.702,0.0,-0.1779,0.06746031746031746,0.48412698412698413,ham
u get phone wan na chat set meet call u cum moro luv jane xx callsminmoremobsemspoboxpowa,0.0,1.0,0.0,0.0,-0.2,0.15000000000000002,spam
tee hee lecture cheery bye bye,0.0,0.581,0.419,0.5574,0.7,1.0,ham
sorry chikku cell got problem thts nt able reply u msg u,0.286,0.714,0.0,-0.4588,0.0,0.8125,ham
still havent collected dough pls let know go place sent get control number,0.09,0.813,0.096,0.0201,0.0,0.0,ham
ok,0.0,0.0,1.0,0.296,0.5,0.5,ham
network operator service free c visit biz,0.0,0.645,0.355,0.5106,0.4,0.8,spam
let know contact ive settled room let know ok,0.0,0.784,0.216,0.296,0.5,0.5,ham
wot u u weirdo,0.483,0.517,0.0,-0.4215,0.0,0.0,ham
lor,0.0,1.0,0.0,0.0,0.0,0.0,ham
dont put phone silent mode ok,0.0,0.694,0.306,0.296,0.25,0.3,ham
