much bad avoid like,0.62,0.109,0.272,-0.4939,ham
yo around got car back,0.0,1.0,0.0,0.0,ham
annoy isnt,0.744,0.256,0.0,-0.4404,ham
goodmorn today late ltgt min,0.0,1.0,0.0,0.0,ham
there point hangin mr right he makin u happi,0.0,1.0,0.0,0.0,ham
come alivebett correct good look figur,0.0,0.633,0.367,0.4404,ham
case guess ill see campu lodg,0.359,0.641,0.0,-0.4215,ham
done,0.0,1.0,0.0,0.0,ham
come home one last time wont anyth trust,0.278,0.722,0.0,-0.4023,ham
night worri appt shame miss girl night quizz popcorn hair,0.37,0.63,0.0,-0.5719,ham
sex ur mobil free sexi pic jordan text babe everi wk get sexi celeb pocketbabecouk pic wk,0.0,0.829,0.171,0.5106,spam
ok c ya,0.0,0.476,0.524,0.296,ham
new voicemail pleas call,0.0,1.0,0.0,0.0,spam
said matter mind say matter,0.0,0.577,0.423,0.0516,ham
also know lunch menu da know,0.0,1.0,0.0,0.0,ham
al moan n e thin goe wrong faultal de argument r faultf himso bother hav go thanxxx,0.425,0.575,0.0,-0.8225,ham
neft transact refer number ltgt rs ltdecimalgt credit beneficiari account ltgt lttimegt ltgt,0.0,0.738,0.262,0.4404,ham
otherwis part time job natuit,0.0,1.0,0.0,0.0,ham
know call,0.0,1.0,0.0,0.0,ham
also da feel yesterday night wait til day night dear,0.0,0.776,0.224,0.3818,ham
thank understand ive tri tell sura,0.0,0.667,0.333,0.3612,ham
win year suppli cd store ur choic worth enter weekli draw txt music tsc,0.0,0.678,0.322,0.6908,spam
whole car appreci last two dad map read semi argument apart thing go ok p,0.141,0.734,0.124,-0.0772,ham
sim subscrib select receiv bonu get deliv door txt word ok claim pmsg exp apr,0.0,0.864,0.136,0.296,spam
need strong arm,0.0,0.377,0.623,0.5106,ham
also maaaan miss,0.444,0.556,0.0,-0.1531,ham
bday real april,0.0,1.0,0.0,0.0,ham
guessin aint gon na,0.0,1.0,0.0,0.0,ham
ok come ur home half hour,0.0,0.694,0.306,0.296,ham
yo game almost want go walmart soon,0.0,0.856,0.144,0.0018,ham
yeah probabl sure ilol let u know person wuldnt bother ur goin mite well,0.126,0.526,0.347,0.4939,ham
ill text creepi like wont think forgot,0.272,0.485,0.243,-0.0772,ham
would good ill phone tomo lunchtim shall organis someth,0.22,0.551,0.228,0.0258,ham
new voicemail pleas call,0.0,1.0,0.0,0.0,spam
damn make tonight want wait til tomorrow,0.3,0.556,0.144,-0.34,ham
kkim also finewhen complet cours,0.0,1.0,0.0,0.0,ham
true passabl get high score appli phd get year salari make life easier,0.0,0.663,0.337,0.6808,ham
nokia tone ur mob everi week txt nok st tone free get txtin tell ur friend ptone repli hl info,0.0,0.735,0.265,0.7579,spam
prakesh know,0.0,1.0,0.0,0.0,ham
teach app da come colleg,0.0,1.0,0.0,0.0,ham
rofl betta invest anti age product,0.23,0.4,0.37,0.34,ham
winner u special select receiv cash holiday flight inc speak live oper claim,0.0,0.521,0.479,0.8481,spam
sir receiv account anoth hr time sorri delay,0.247,0.753,0.0,-0.3182,ham
repli name address receiv post week complet free accommod variou global locat php,0.0,0.784,0.216,0.5106,spam
üll submit da project tmr rite,0.0,1.0,0.0,0.0,ham
free entri weekli comp send word enter tc cust care,0.0,0.552,0.448,0.7579,spam
ju an lar ull noe later,0.0,1.0,0.0,0.0,ham
want send someth sell fast ltgt k easi money,0.0,0.86,0.14,0.0772,ham
got thing may pub later,0.0,1.0,0.0,0.0,ham
finish meet call,0.0,1.0,0.0,0.0,ham
lol ok ill snatch purs,0.286,0.204,0.51,0.296,ham
edrunk sorri iff pthi make senrddnot dancc drum n basqihav fun nhite x ro xxxxxxx,0.0,0.809,0.191,0.5106,ham
opinion jada kusruthi lovabl silent spl charact matur stylish simpl pl repli,0.0,1.0,0.0,0.0,ham
much get,0.0,1.0,0.0,0.0,ham
ur paper e morn aft tmr,0.0,1.0,0.0,0.0,ham
dear reliev westonzoyland go plan end,0.0,0.658,0.342,0.3818,ham
hope great new semest wish best made great,0.0,0.143,0.857,0.9584,ham
oh ye speak txt u hmm u get email,0.0,1.0,0.0,0.0,ham
want show world princess europ,0.0,0.755,0.245,0.0772,ham
nobodi decid eat dad want chines,0.0,0.794,0.206,0.0772,ham
shoot im doc wait room,0.375,0.625,0.0,-0.34,ham
im go dinner soon,0.0,1.0,0.0,0.0,ham
hello site download song urgent pl,0.0,0.735,0.265,0.2023,ham
know u mean king havin credit im goinb night night sweet onlymor sleep,0.0,0.663,0.337,0.6808,ham
horribl gal sch stuff come u got mc,0.0,1.0,0.0,0.0,ham
hi hun im comin nitetel everi im sorri hope u ava goodtimeoli rang melnit ifink mite b sortedbut il explain everythin monlrsx,0.0,0.879,0.121,0.4404,ham
call later dont network urgnt sm,0.0,1.0,0.0,0.0,ham
ummmmmaah mani mani happi return day dear sweet heart happi birthday dear,0.0,0.392,0.608,0.9081,ham
pleas call immedi urgent messag wait,0.0,0.735,0.265,0.2023,spam
yeah like goe like friend imma flip shit like half hour,0.167,0.233,0.6,0.8074,ham
mum say wan go go shun bian watch da glass exhibit,0.0,1.0,0.0,0.0,ham
plan pongal,0.0,1.0,0.0,0.0,ham
wait till end march el nino get oh,0.0,1.0,0.0,0.0,ham
yet chikkugo room nw im bu,0.0,1.0,0.0,0.0,ham
also cbe pay,0.412,0.588,0.0,-0.1027,ham
honey boo im miss u,0.286,0.714,0.0,-0.1531,ham
sent jd custom servic cum account execut ur mail id detail contact us,0.0,1.0,0.0,0.0,ham
yo im parent gettin cash good news pick downstem,0.0,0.734,0.266,0.4404,ham
thank much skype wit kz sura didnt get pleasur compani hope good weve given ultimatum oh countin aburo enjoy,0.0,0.566,0.434,0.8885,ham
hungri gay guy feel hungri call pmin stop text call pmin,0.18,0.82,0.0,-0.296,spam
ok wahala rememb friend need,0.0,0.357,0.643,0.6597,ham
see half hour,0.0,1.0,0.0,0.0,ham
im inperialmus listeningth weirdest track ever byleafcutt johnsound like insect molestedsomeon plumbingremix evil men acid,0.303,0.577,0.12,-0.5859,ham
hey sorri didntgiv ya bellearli hunnyjust bedbut mite go thepub ltr uwana mt upload luv jenxxx,0.0,1.0,0.0,0.0,ham
serious tell exact word right,0.245,0.755,0.0,-0.0772,ham
u get phone wan na chat set meet call u cum moro luv jane xx callsminmoremobsemspoboxpowa,0.0,1.0,0.0,0.0,spam
tee hee lectur cheeri bye bye,0.0,1.0,0.0,0.0,ham
sorri chikku cell got problem tht nt abl repli u msg u,0.197,0.803,0.0,-0.4019,ham
still havent collect dough pl let know go place sent get control number,0.0,0.902,0.098,0.0772,ham
ok,0.0,0.0,1.0,0.296,ham
network oper servic free cs visit biz,0.0,0.645,0.355,0.5106,spam
let know contact ive settl room let know ok,0.0,0.784,0.216,0.296,ham
wot u u weirdo,0.483,0.517,0.0,-0.4215,ham
lor,0.0,1.0,0.0,0.0,ham
dont put phone silent mode ok,0.0,0.694,0.306,0.296,ham
meet ü depend ü wan lor,0.0,1.0,0.0,0.0,ham
wait tv show start lor u leh still busi ur report,0.0,1.0,0.0,0.0,ham
oh ho first time u use type word,0.0,1.0,0.0,0.0,ham
one doesnt stalk profil,0.0,1.0,0.0,0.0,ham
ever green quot ever told jerri cartoon person irrit u alway one love u vri much fail express gud nyt,0.136,0.7,0.163,0.1779,ham
ye thought thank,0.0,0.444,0.556,0.3612,ham
she drinkin im ok,0.0,0.577,0.423,0.296,ham
wonder other took,0.0,1.0,0.0,0.0,ham
night end anoth day morn come special way may smile like sunni ray leav worri blue blue bay gud mrng,0.0,0.688,0.312,0.7717,ham
dog must alway wait till end day word run time cell alreadi,0.0,1.0,0.0,0.0,ham
happi new year u,0.0,1.0,0.0,0.0,ham
heygreat dealfarm tour pm pax deposit may,0.0,1.0,0.0,0.0,ham
eat jap done oso aft ur lect wat ü got lect rite,0.0,1.0,0.0,0.0,ham
hey babe saw came onlin second disappear happen,0.213,0.787,0.0,-0.2263,ham
da birthdat certif april real date today dont publish shall give special treat keep secret way thank wish,0.0,0.569,0.431,0.8625,ham
happi birthday may ur dream come true,0.0,0.51,0.49,0.5859,ham
aiyah u ok alreadi lar e nydc wheellock,0.0,0.761,0.239,0.296,ham
tell said eat shit,0.545,0.455,0.0,-0.5574,ham
sure drive reach destin soon,0.0,0.469,0.531,0.34,ham
k much th fifti,0.0,1.0,0.0,0.0,ham
daili text favour time,0.0,0.508,0.492,0.4404,ham
great hear settl well what happenin wit ola,0.0,0.492,0.508,0.7351,ham
cocksuck make feel better ipad worthless garbag novelti item feel bad even want one,0.311,0.485,0.204,-0.4939,ham
tot u reach liao said tshirt,0.0,0.82,0.18,0.0258,ham
fran decid go n e way im complet broke knacker got bout c u mrw love janx ps dad fone credit,0.101,0.652,0.246,0.6124,ham
cant pick phone right pl send messag,0.0,1.0,0.0,0.0,ham
right ill make appoint right,0.412,0.588,0.0,-0.4215,ham
design softwar develop may get chennai,0.0,1.0,0.0,0.0,ham
enjoy jamster videosound gold club credit new videosound logosmusicnew get fun jamstercouk help call,0.0,0.459,0.541,0.8957,spam
get lion england tone repli lionm mono lionp poli go origin n best tone gbp network oper rate appli,0.0,0.811,0.189,0.6369,spam
jokin oni lar ü busi wun disturb ü,0.278,0.722,0.0,-0.4019,ham
ok care dont text drive,0.0,0.357,0.643,0.6597,ham
ill alway even spirit ill get bb soon tri sure need,0.337,0.422,0.241,-0.3818,ham
u r much close heart u go away shatter plz stay,0.0,0.621,0.379,0.6705,ham
love u babe r u sure everyth alrit idiot txt bak girli,0.176,0.479,0.346,0.4939,ham
abt make pic bigger,0.0,1.0,0.0,0.0,ham
got got colour lor one colour quit light n e darker lor actual im done she style hair,0.0,1.0,0.0,0.0,ham
whenevr ur sad whenevr ur gray remembr im listn watevr u wan na say ju walk wid littl whileamp promis ill bring back ur smile,0.194,0.724,0.082,-0.5267,ham
noth ok anyway give treat,0.0,0.38,0.62,0.5994,ham
win newest harri potter order phoenix book repli harri answer question chanc first among reader,0.0,0.787,0.213,0.5859,spam
ok,0.0,0.0,1.0,0.296,ham
correct work today,0.0,1.0,0.0,0.0,ham
sent scream moan bed princess,0.589,0.411,0.0,-0.5106,ham
wake long ago alreadi dunno thing,0.0,1.0,0.0,0.0,ham
oh get even u u,0.0,1.0,0.0,0.0,ham
thk shd ok said plu minu ü leav line paragraph,0.0,0.804,0.196,0.296,ham
call plz number show coveragd area urgnt call vasai amp reach clock call plz,0.0,0.667,0.333,0.25,ham
yeah jay sort fuck retard,0.622,0.18,0.198,-0.6908,ham
sorri bathroom sup,0.0,1.0,0.0,0.0,ham
ur balanc ur next question sang uptown girl answer txt ur answer good luck,0.0,0.67,0.33,0.7096,spam
exam februari wish great day,0.0,0.306,0.694,0.7783,ham
dont know come ask question like dont mistak,0.0,0.737,0.263,0.3612,ham
aight rush ill ask jay,0.412,0.588,0.0,-0.4215,ham
good morn plz call sir,0.0,0.417,0.583,0.4939,ham
ok lar u sleep earli nite,0.0,0.694,0.306,0.296,ham
oh icic k lor den meet day,0.0,1.0,0.0,0.0,ham
oh half hour much longer syria canada eh wow must get much work done day us extra time grin,0.0,0.711,0.289,0.7845,ham
sometim put wall around heartsnot safe get hurt find care enough break wall amp get closer goodnoon,0.145,0.596,0.26,0.4019,ham
sweet may may go u meet carlo gaug patti interest,0.0,0.571,0.429,0.7184,ham
buy today ü need c meh,0.206,0.794,0.0,-0.0772,ham
aight sorri take ten year shower what plan,0.0,1.0,0.0,0.0,ham
everi mondaynxt week vl complet,0.0,1.0,0.0,0.0,ham
might ax well im,0.0,0.588,0.412,0.2732,ham
chill anoth hr could sleep pain surgic emerg see unfold okay,0.232,0.634,0.134,-0.34,ham
yeah ill tri scroung someth,0.35,0.375,0.275,-0.1531,ham
crazi ar he marri ü like gd look guy fren like say he korean leona fave dun thk aft think mayb prob ill go,0.091,0.651,0.257,0.6249,ham
somewher fredericksburg,0.0,1.0,0.0,0.0,ham
que pase un buen tiempo someth like,0.0,0.706,0.294,0.3612,ham
ok stay night xavier sleep bag im get tire,0.0,0.784,0.216,0.296,ham
doesnt need test,0.0,1.0,0.0,0.0,ham
noth much chillin home super bowl plan,0.0,0.606,0.394,0.5994,ham
freeday sexi st georg day pic jordantxt pic dont miss everi wk sauci celeb pic c pocketbabecouk wk,0.0,0.922,0.078,0.1139,spam
bugi oso near wat,0.0,1.0,0.0,0.0,ham
yo there class tmrw right,0.0,1.0,0.0,0.0,ham
let ur heart ur compass ur mind ur map ur soul ur guid u never loos worldgnun sent via waysmscom,0.0,0.819,0.181,0.6369,ham
goodnight sleep well da pleas take care pa pleas,0.0,0.569,0.431,0.6486,ham
baaaaab misss youuuuu go teach class,0.0,1.0,0.0,0.0,ham
convey regard,0.0,1.0,0.0,0.0,ham
u ned convinc tht possibl witot hurt feel main,0.298,0.702,0.0,-0.5267,ham
good afternoon loverboy goe day luck come way think sweeti send love across sea make smile happi,0.0,0.508,0.492,0.9118,ham
start send blackberri torch nigeria find buyer melik month tell dad buy bb anyon oh,0.0,1.0,0.0,0.0,ham
ltgt pple marri lover becz hav gud undrstndng dat avoid problem sent di u u wil get gud news friday person like tomorrow best day life dont break chain break suffer send ltgt frnd ltgt min whn u read,0.162,0.636,0.202,0.4767,ham
yo dude guess got arrest day,0.324,0.676,0.0,-0.34,ham
shuhui say chang suntec steamboat u noe r u,0.0,1.0,0.0,0.0,ham
danc river,0.0,1.0,0.0,0.0,ham
yetund im sorri moji seem busi abl go shop pleas find way get want us get pleas forgiv repli free via yahoo messeng,0.0,0.82,0.18,0.5574,ham
hey realli pretti late want go lesson first join im reach tp mrt,0.0,0.685,0.315,0.3818,ham
hot live fantasi call p per min ntt ltd po box croydon cr wb k,0.205,0.795,0.0,-0.5574,spam
bbq sat mine ish ur welcom come,0.0,1.0,0.0,0.0,ham
dont know thing that wrong everyso often panick start goin bout bein good enough,0.172,0.667,0.161,-0.0516,ham
alright im outhav good night,0.0,0.38,0.62,0.5994,ham
tri make anoth butt,0.0,1.0,0.0,0.0,ham
hope feel great pl fill abiola,0.0,0.364,0.636,0.7906,ham
though shd go n fun bar town someth sound ok,0.0,0.593,0.407,0.6705,ham
go write msg put dictionari mode cover screen hand press ltgt gentli remov ur hand interest,0.0,0.58,0.42,0.8555,ham
bear pic nick tom pete dick fact type tri gay chat photo upload call pmin stop text call,0.256,0.744,0.0,-0.6705,spam
new mobil must go txt nokia collect todayfrom optout gbpmtmsg txtauction,0.0,1.0,0.0,0.0,spam
final readi fyi,0.0,0.526,0.474,0.2023,ham
aunti huai juan never pick phone,0.0,1.0,0.0,0.0,ham
doubl min doubl txt price linerent latest orang bluetooth mobil call mobileupd latest offer calloptoutlf,0.0,1.0,0.0,0.0,spam
ya tel wat ur problem,0.403,0.597,0.0,-0.4019,ham
nokia tone ur mob everi week txt nok st tone free get txtin tell ur friend ptone repli hl info,0.0,0.735,0.265,0.7579,spam
dnt wnt tlk wid u,0.0,1.0,0.0,0.0,ham
spend day wait ideal path appear front us forget path made walk wait goodnight,0.11,0.694,0.197,0.3612,ham
ok arm feel weak cuz got shot go anoth time,0.221,0.611,0.168,-0.1779,ham
pleas reserv ticket saturday eve chennai thirunelvali tirunelvali chennai sunday evei alreadi see netno ticket availablei want book ticket tackl,0.0,0.936,0.064,0.0772,ham
storm msg wen u lift phne u say hello u knw wt real mean hello name girl ye u knw dat girl margaret hello girlfrnd f grahmbel invnt telphon moralon get name person bt girlfrnd g n g h,0.0,1.0,0.0,0.0,ham
that ok pop ask bout someth said youd around tonght wen girl come,0.0,0.845,0.155,0.296,ham
e best ur exam later,0.0,0.488,0.512,0.6369,ham
hope ur head doesnt hurt much plough way pile iron stay chinki tonight come round like,0.0,0.614,0.386,0.8007,ham
oh ki think wi nz player unsold,0.0,1.0,0.0,0.0,ham
haha got fast lose weight thk muz go month den got effect geelat go aust put bk e weight,0.119,0.749,0.132,0.0772,ham
wonder got onlin love gone net cafe get phone recharg friend net think boytoy,0.0,0.619,0.381,0.8126,ham
haha kid papa need drug,0.0,0.571,0.429,0.4588,ham
thk shld b ya wana go lesson haha go one whole stretch,0.0,0.786,0.214,0.4588,ham
oh ok,0.0,0.312,0.688,0.296,ham
r still meet dinner tonight,0.0,1.0,0.0,0.0,ham
that cool gentleman treat digniti respect,0.0,0.27,0.73,0.7964,ham
shall start hear,0.0,1.0,0.0,0.0,ham
wait u lor need feel bad lar,0.368,0.632,0.0,-0.5423,ham
check got detail messag,0.0,1.0,0.0,0.0,ham
regist sinco paye log icicibankcom enter urn ltgt confirm bewar fraud share disclos urn anyon,0.2,0.684,0.116,-0.3818,ham
decid peopl care stuff vote care stuff loser,0.23,0.338,0.432,0.4588,ham
kaiez enjoy ur tuition gee thk e second option sound beta ill go yan jiu den msg u,0.127,0.727,0.145,0.1027,ham
regist sinco paye log icicibankcom enter urn ltgt confirm bewar fraud share disclos urn anyon,0.2,0.684,0.116,-0.3818,ham
cool fun practic make babi,0.0,0.349,0.651,0.6808,ham
actual get readi leav hous,0.0,1.0,0.0,0.0,ham
kkani special today,0.0,0.426,0.574,0.4019,ham
urgent import inform user today lucki day find log onto fantast surpris await,0.0,0.775,0.225,0.296,spam
got ta,0.0,1.0,0.0,0.0,ham
ive got ten buck jay noncomitt,0.0,1.0,0.0,0.0,ham
hungri,0.0,1.0,0.0,0.0,ham
pl speak custom machan,0.0,1.0,0.0,0.0,ham
somewher beneath pale moon light someon think u dream come true goodnit amp sweet dream,0.0,0.529,0.471,0.8316,ham
wen ur lovabl bcum angri wid u dnt take serious coz angri childish n true way show deep affect care n luv kettoda manda nice day da,0.102,0.641,0.257,0.743,ham
dear uve invit xchat final attempt contact u txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yr,0.0,0.822,0.178,0.3818,spam
wat ur opinion abt abt charact,0.0,1.0,0.0,0.0,ham
jay snicker tell x total fuck chord speak,0.351,0.649,0.0,-0.5849,ham
nofew hour beforew hair cut,0.344,0.656,0.0,-0.2732,ham
wonder co dun rem see silver car thk saw black one,0.0,1.0,0.0,0.0,ham
lmao take pic send,0.0,0.435,0.565,0.5994,ham
speak feel word better silenc gud mrng,0.0,0.674,0.326,0.4404,ham
she current scotland,0.0,1.0,0.0,0.0,ham
work week,0.0,1.0,0.0,0.0,ham
congratul ur award either cd gift voucher free entri weekli draw txt music tnc winppmxag,0.0,0.553,0.447,0.8658,spam
lol great im get hungri,0.0,0.303,0.697,0.7845,ham
ye saw messag,0.0,1.0,0.0,0.0,ham
ill mu like ltgt second,0.337,0.361,0.301,-0.0772,ham
ok,0.0,0.0,1.0,0.296,ham
thing r good thanx got exam march ive done revis fran still boyf ive got ta interviw exet bit worriedx,0.0,0.868,0.132,0.4404,ham
tell make littl spreadsheet track whose idea smoke determin smoke much entir month februari ill come,0.157,0.843,0.0,-0.4215,ham
sale arsen dartboard good condit doubl trebl,0.0,0.674,0.326,0.4404,spam
dont look back build coat dont want get sick hurri home wear coat gym,0.077,0.754,0.17,0.357,ham
pain person thought alway tri keep everybodi happi time nobodi recognis alon,0.231,0.769,0.0,-0.5106,ham
thank love wish rock,0.0,0.096,0.904,0.8555,ham
intrepid duo great time see soon,0.0,0.549,0.451,0.6249,ham
ask sen come chennai search job,0.0,1.0,0.0,0.0,ham
dad went oredi,0.0,1.0,0.0,0.0,ham
ju hope true missin co im realli missin havent done anyth feel guilti yet,0.0,0.678,0.322,0.6908,ham
wat late still earli mah juz go dinner lor aiya dunno,0.0,1.0,0.0,0.0,ham
arm fine how cardiff uni,0.0,0.69,0.31,0.2023,ham
fact leav think addi goe back school tue wed,0.0,1.0,0.0,0.0,ham
cool breez bright sun fresh flower twitter bird wait wish u goodmorn amp nice day,0.0,0.435,0.565,0.9001,ham
yago restaur,0.0,1.0,0.0,0.0,ham
ok askd u knw tht,0.0,0.645,0.355,0.296,ham
free st week entri textpod chanc win gb ipod cash everi wk txt pod tsc custcar,0.0,0.664,0.336,0.7964,spam
duck chinchilla,0.0,1.0,0.0,0.0,ham
marriag function,0.0,1.0,0.0,0.0,ham
look like u wil b get headstart im leav bout ish u r desper compani could head earlierw goin meet rummer,0.0,0.889,0.111,0.3612,ham
dont give fli monkey wot think certainli dont mind friend mine,0.208,0.792,0.0,-0.3875,ham
regist optin subscrib ur draw gift voucher enter receipt correct an what bbc chart,0.0,0.818,0.182,0.4404,spam
say thank,0.0,0.286,0.714,0.3612,ham
msg rajini come,0.0,1.0,0.0,0.0,ham
ya ü take ure practic lesson start june,0.0,1.0,0.0,0.0,ham
that good need drug,0.0,0.508,0.492,0.4404,ham
stupidit possibl,0.0,1.0,0.0,0.0,ham
ü decid faster co si go home liao,0.0,1.0,0.0,0.0,ham
summer final fanci chat flirt sexi singl yr area get match repli summer free join optout txt stop help,0.087,0.591,0.323,0.7184,spam
u sleep go take haha got spi wat onlin check n repli mail lor,0.0,0.812,0.188,0.4588,ham
clair havin borin time alon u wan na cum nite chat hope c u luv clair xx callsminmoremobsemspoboxpowa,0.0,0.854,0.146,0.4404,spam
fight world easi u either win lose bt fightng close u dificult u lose u lose u win u still lose,0.383,0.4,0.217,-0.5859,ham
bought one rington get text cost pound offer tone etc,0.0,1.0,0.0,0.0,spam
yalru lyfu astn chikku bt innu mundh lyf ali halla ke bilo marriageprogram edha lyf nt yet ovr chikkuali vargu lyfu meow meowd,0.0,1.0,0.0,0.0,ham
kinda first one get twelv aah speak tomo,0.0,1.0,0.0,0.0,ham
urgent mobil xxxxxxxxx bonu caller prize nd attempt reach call asap,0.0,0.563,0.437,0.6369,spam
ok good later come find ü c lucki told ü go earlier later pple take finish ü,0.0,0.746,0.254,0.6249,ham
wat make u thk ill fall actual thk im quit prone fall lucki dad home ask come n fetch alreadi,0.128,0.872,0.0,-0.4215,ham
guarante latest nokia phone gb ipod mp player prize txt wordcollect tcllc nyusa pmt msgrcvd,0.0,0.809,0.191,0.5106,spam
account refil success inr ltdecimalgt keralacircl prepaid account balanc rs ltdecimalgt transact id kr ltgt,0.0,0.791,0.209,0.5719,ham
wont touch permiss,0.0,1.0,0.0,0.0,ham
hi luci hubbi meetin day fri b alon hotel u fanci cumin pl leav msg day luci x callsminmobsmorelkpoboxhpfl,0.0,1.0,0.0,0.0,spam
wonder world th th ur style th ur smile th ur person rd ur natur nd ur sm st ur love friendship good morn dear,0.0,0.57,0.43,0.9337,ham
take small dose tablet fever,0.0,1.0,0.0,0.0,ham
oh u must taken real valentin shop first,0.0,1.0,0.0,0.0,ham
sent email address incomm right,0.0,1.0,0.0,0.0,ham
gon na blake night might abl get littl earli,0.0,1.0,0.0,0.0,ham
friendship game play word say doesnt start march end may tomorrow yesterday today e,0.0,0.694,0.306,0.6486,ham
nice waitshould text right im gon na pay ticket ya know,0.106,0.682,0.212,0.34,ham
im watch lotr w si di aft u wan meet dinner nite,0.0,1.0,0.0,0.0,ham
keep away like,0.0,0.444,0.556,0.3612,ham
think far find check googl map place dorm,0.0,1.0,0.0,0.0,ham
trip ok quit tire lor uni start today ok co im take modul ju concentr final yr project,0.0,0.784,0.216,0.5267,ham
alway say welp,0.0,1.0,0.0,0.0,ham
im guy browsin compulsori,0.0,1.0,0.0,0.0,ham
ok,0.0,0.0,1.0,0.296,ham
puriti friendship two smile read forward messageit smile see name gud evng musthu,0.0,0.559,0.441,0.7845,ham
sorri ill call later,0.483,0.517,0.0,-0.4215,ham
add dont realli care cant least get dude fuck hey money want,0.373,0.548,0.079,-0.703,ham
hello lover goe new job happi think wake slave send teas kiss across sea,0.0,0.582,0.418,0.7845,ham
told number gautham,0.0,0.606,0.394,0.0772,ham
tell need investig anywher,0.0,1.0,0.0,0.0,ham
ok juz receiv,0.0,0.476,0.524,0.296,ham
cant believ said mani thing morn realli want say good morn love beauti morn see librari later,0.0,0.625,0.375,0.8126,ham
account credit free text messag activ txt word credit tc,0.0,0.452,0.548,0.8176,spam
end might still vomit okay everyth come,0.0,0.759,0.241,0.2263,ham
moneya youmoney aint thinghow sha,0.0,1.0,0.0,0.0,ham
everyth weather keep extra warm cold noth seriou pl lot vitamin c,0.0,0.709,0.291,0.4767,ham
hey gal anyon u go e drive centr tmr,0.0,1.0,0.0,0.0,ham
im alway yahoo messeng send messag ill get may send mobil mode sha ill get repli,0.286,0.714,0.0,-0.6808,ham
im put readi lttimegt,0.0,1.0,0.0,0.0,ham
time n smile r two crucial thing life sometim time make us forget smile sometim someon smile make us forget time gud noon,0.13,0.614,0.256,0.5719,ham
sm ac jsco energi high u may know channel day ur leadership skill r strong psychic repli an wquestion end repli end jsco,0.0,0.87,0.13,0.5106,spam
hostbas idp linux system,0.0,1.0,0.0,0.0,ham
hot live fantasi call p per min ntt ltd po box croydon cr wb nation rate call,0.184,0.816,0.0,-0.5574,spam
dawhat plan,0.0,1.0,0.0,0.0,ham
ill ltgt ok,0.467,0.167,0.367,-0.1531,ham
oh god im almost home,0.0,0.656,0.344,0.2732,ham
total video convert free download type googl search,0.0,0.663,0.337,0.552,ham
thank vote sing along star karaok mobil free link repli sing,0.0,0.608,0.392,0.7003,spam
wen ur lovabl bcum angri wid u dnt take serious coz angri childish n true way show deep affect care n luv kettoda manda nice day da,0.102,0.641,0.257,0.743,ham
sound like someth someon test would sayi,0.0,0.706,0.294,0.3612,ham
u love someon dont make love u much u love much dont want love anyon except gud nit,0.271,0.443,0.286,0.3489,ham
petei phone still jenni colleg leannewhat,0.0,1.0,0.0,0.0,ham
oop sorri check dont mind pick tomo half eight station would ok,0.0,0.833,0.167,0.296,ham
hey sweet wonder moment might come want send file someon wont go yahoo connect suck rememb set page go download format disc could tell know way download big file download stuff directli internet help would great prey teas kiss,0.058,0.639,0.303,0.8834,ham
how champ leav glasgow,0.0,0.492,0.508,0.4767,ham
kall bestcongrat,0.0,1.0,0.0,0.0,ham
wonder youll get text,0.0,1.0,0.0,0.0,ham
need come home give good lovin,0.0,0.633,0.367,0.4404,ham
brand new mobil music servic live free music player arriv shortli instal phone brows content top artist,0.0,0.746,0.254,0.6249,spam
shall ask one thing dont mistak,0.0,1.0,0.0,0.0,ham
check wid corect spele ie sarcasm,0.275,0.725,0.0,-0.2263,ham
urgent mobil award bonu caller prize nd attempt contact call boxqu bt nation rate,0.0,0.561,0.439,0.8225,spam
angri happen dear,0.0,0.435,0.565,0.3818,ham
thk u dun haf hint e forum alreadi lor co told ron n darren go tell shuhui,0.0,1.0,0.0,0.0,ham
yup ok thanx,0.0,0.476,0.524,0.296,ham
hict employe,0.0,1.0,0.0,0.0,ham
pl pl find aunt nike,0.0,1.0,0.0,0.0,ham
wow love sooo much know bare stand wonder day goe well love think miss,0.064,0.361,0.574,0.9287,ham
scream mean shout,0.574,0.426,0.0,-0.4019,ham
hey happen de alright,0.0,0.6,0.4,0.25,ham
pick receipt someth earlier,0.0,1.0,0.0,0.0,ham
think chennai well settl,0.0,0.588,0.412,0.2732,ham
oh dang didnt mean send lol,0.318,0.682,0.0,-0.3252,ham
unfortun ive found pick sister airport even dont think ill go tri go one th,0.0,0.857,0.143,0.3252,ham
horribl bf v hungri,0.0,1.0,0.0,0.0,ham
rememb day,0.0,1.0,0.0,0.0,ham
nokia get win free auction take part send nokia hgsuiteland rowwjhl,0.0,0.559,0.441,0.7964,spam
how feel mr real valentin yo valentin even tho u hardli play,0.0,0.821,0.179,0.34,ham
sound good finger make difficult type,0.266,0.426,0.309,0.1027,ham
midnight earliest,0.0,1.0,0.0,0.0,ham
your sure im tri make xavier smoke dont want smoke told smoke much,0.084,0.757,0.158,0.2681,ham
k come nordstrom your done,0.0,1.0,0.0,0.0,ham
u konw waht rael friendship im gving yuo exmpel jsut ese tih msg evrey splle tih msg wrnog bt sitll yuo ra wihtuot ayn mitsak goodnight amp nice sleepsweet dream,0.0,0.778,0.222,0.7717,ham
press confer da,0.0,1.0,0.0,0.0,ham
